TradingDay,InstrumentID,LastPrice,PreSettlementPrice,PreClosePrice,PreOpenInterest,OpenPrice,HighestPrice,LowestPrice,Volume,Turnover,OpenInterest,ClosePrice,SettlementPrice,UpperLimitPrice,LowerLimitPrice,PreDelta,CurrDelta,UpdateTime,UpdateMillisec,BidPrice1,BidVolume1,AskPrice1,AskVolume1,AveragePrice,ActionDay
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:47,0,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:47,500,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:49,500,69260.0,5,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:50,0,69250.0,10,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:50,500,69260.0,10,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:51,0,69260.0,10,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:52,500,69260.0,5,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:53,0,69250.0,10,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:53,500,69250.0,25,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:54,0,69250.0,20,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:54,500,69260.0,5,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:55,0,69260.0,15,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:00,500,69270.0,5,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:01,0,69270.0,5,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:03,500,69270.0,10,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:05,0,69270.0,5,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:09,500,69260.0,15,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:10,0,69260.0,40,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:13,0,69260.0,25,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:14,0,69260.0,20,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:14,500,69260.0,40,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:15,0,69260.0,35,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:15,500,69270.0,5,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:16,0,69270.0,5,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:21,500,69270.0,5,69290.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:22,0,69270.0,5,69280.0,5,347783.2032174119,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21185,7367720250.0,36710.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:22,500,69270.0,5,69290.0,5,347780.0448430493,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21185,7367720250.0,36710.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:23,0,69270.0,5,69290.0,5,347780.0448430493,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21185,7367720250.0,36710.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:24,500,69260.0,15,69290.0,5,347780.0448430493,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21185,7367720250.0,36710.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:25,0,69270.0,5,69290.0,5,347780.0448430493,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21185,7367720250.0,36710.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:25,500,69270.0,5,69290.0,5,347780.0448430493,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21185,7367720250.0,36710.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:30,0,69280.0,5,69290.0,5,347780.0448430493,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21185,7367720250.0,36710.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:30,500,69280.0,5,69290.0,5,347780.0448430493,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21185,7367720250.0,36710.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:31,0,69280.0,5,69290.0,10,347780.0448430493,20211007
20211008,cu2110,69300.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21205,7374649750.0,36700.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:32,500,69280.0,10,69290.0,5,347778.81395897194,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21210,7376382000.0,36700.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:33,0,69280.0,10,69290.0,5,347778.5007072136,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21215,7378114250.0,36705.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:34,500,69280.0,5,69290.0,5,347778.18760311103,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21215,7378114250.0,36705.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:35,0,69280.0,10,69290.0,5,347778.18760311103,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21215,7378114250.0,36705.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:48,500,69280.0,5,69290.0,5,347778.18760311103,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21215,7378114250.0,36705.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:48:49,0,69260.0,20,69290.0,5,347778.18760311103,20211007
